Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
67571.0,-0.758468652663917,-0.0454102784513458,-0.168438290153528,-1.31327481447103,-1.9017625315847,0.739433414882114,3.07189204639003,-0.483422244220096,0.61820276215476,-1.7690597207318,-0.651414013964987,-0.0054232908009888,-0.517194341398293,0.217469760178719,0.883558824493356,-1.17397764863161,0.24334710955825,-0.342300728238465,0.68705620239513,-0.0324998988871344,0.0426194565214976,0.397223782011498,0.0722288654476503,-0.242275996603303,0.560916469624214,-0.540954584325348,0.150606446374032,-0.117140114799884,549.06
61675.0,1.35415581589836,-0.951520259466145,0.430554632363899,-2.12859549833277,-1.41710261460506,-0.778100123741385,-0.853126659896708,-0.0540289921505023,0.512918589018753,-0.27980264929234,-0.22322413054501,0.117406216203857,-0.0865452716571927,0.113172034554264,2.11129077966688,-2.06044290211556,0.297164344361287,1.17642241344839,-0.59224346140457,-0.518504500912245,-0.183198346018733,0.0813418796711306,-0.0082586543936084,0.0968119102570294,0.331899334113442,0.118355246059549,0.0591744877345871,0.0211323816422401,15.21
139466.0,2.07454726910649,-0.0413287980435055,-1.12258191157071,0.379749515736501,-0.0590201600800711,-1.12664244511802,0.18959019106515,-0.333067254499024,0.531149252701071,0.0699412597108378,-0.849879524745471,0.462250554416176,0.225777244991023,0.239287579026545,0.0357549445409023,-0.0686768093129338,-0.349501945464809,-0.838382994037154,0.2010985289275,-0.212755397944974,-0.297951084238317,-0.71463858138951,0.32114366814196,-0.106692804892361,-0.273759931211384,0.204724549376465,-0.0698660141882802,-0.0612984253541789,0.89
58759.0,-1.61416606770571,-0.0366345240279649,1.25374788555145,-2.1009997352811,-0.338072753773535,1.38568777137598,-1.14322240933234,0.179334045035307,-0.814317142937345,-0.104321556764189,-0.610643187580463,-0.58588207512344,-0.0787908941165764,-0.334934678590324,-0.507507729343425,1.92055444626583,-0.254198326558325,-0.226854168514887,0.499719940632784,-0.0671597084924815,1.05784090284905,0.547323418978566,-0.543018205283013,-1.66796991755621,0.667057642152855,0.0163440461083939,0.327903379406587,-0.0857089287042707,60.0
155722.0,-1.26861761311496,1.86816400563479,-1.02597292325773,-1.05205113108728,1.3165231695521,-0.0411352711166367,0.827260464284756,0.342962947531326,-0.510974554791908,-0.463875978810203,0.355612025404875,0.709370064534494,0.749658415160653,-0.828115353093379,-0.94590868324632,0.546488529130119,0.155209313878502,0.470922822401998,0.390274535439103,0.117790716468372,-0.155937250835893,-0.502641459295326,-0.180583782734444,-0.276302669750927,-0.0161789768033432,0.282354371150396,-0.108417581634622,0.212006486841504,5.43
27914.0,-3.48871646133257,2.32519419646333,0.354413102076608,-1.92167053242969,-0.734514807150935,-0.505151086243593,0.110472079121153,0.549317346435072,2.00018119869135,2.65033520055683,1.29592743745706,-0.212179140124274,-2.06078705921308,-0.140674591104258,0.462359995192714,0.402611493417878,-0.611630937581029,-0.228098949167656,-0.978724847924951,0.851829965367626,-0.386400429777065,-0.244372753143409,0.175059974440731,-0.0376829755159044,-0.0680347710582634,0.682642361768179,0.237155453796863,-0.0816522561614849,5.76
141413.0,-19.3710440800191,-24.8029042229617,0.515614304074628,6.51155580372439,25.6040772714988,-17.9272741163356,-17.1381703067735,0.0147277356490147,2.80640387411795,3.64494317780317,-0.559987500164191,1.2400436918892,-0.212784207860589,1.12731882461546,2.63610739757731,-0.807443853922782,0.232913525245146,-0.772170925208943,2.47927706091671,-3.92541057498741,-1.17129494592319,-0.673035383129612,-4.24173759540277,0.670869229893761,-0.279791387628218,0.683421061817674,3.48562505886598,-1.4914330511335,21.53
101597.0,0.91311613528992,1.1453810871791,-4.60287793273505,2.09180337375362,-0.473223859280585,-2.0854358325571,-1.67124403232231,0.0943965856348779,0.337798765397573,-4.4318096317282,4.87197985976052,-5.39522117678937,1.33250215621937,-4.60379669207464,-0.77731354811867,-2.57189156103509,-3.00361530529652,-0.225441388417525,0.252273565031692,0.50898474829098,0.40141574109896,-0.0849334160429759,-0.197684434494785,-0.283271078982557,0.387597335722074,-0.553526986386025,0.516274456782261,0.270828187083758,147.87
151825.0,2.04021105776632,-0.146974974784838,-2.95593366483195,-0.578355978867139,2.60935827084169,3.14264153108879,-0.41688284124123,0.784392948319733,0.359902378888007,-0.351075101407957,0.329650883701029,0.183508120624656,-0.272918545002545,-0.597436665174528,0.583896810292507,0.178675836476532,0.473898278297672,-0.498849798665041,-0.14009868476221,-0.120714034280473,-0.35233380052375,-0.996936774828093,0.36348490597863,0.60482656975204,-0.26455958625151,0.219670647442604,-0.0392094515896982,-0.0427869554036275,1.98
68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0
